ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
43172,1973,PhD,Married,"$85,844.00",0,0,5/29/14,62,147,29,47,180,50,38,3,6,6,7,2,0,0,1,0,0,0,0,SP
43173,1955,Master,Married,"$38,452.00",1,1,3/30/14,62,65,64,9,189,147,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
43174,1955,Master,Married,"$38,452.00",1,1,3/30/14,62,67,11,127,103,435,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
43175,1955,Graduation,Married,"$80,395.00",0,0,11/23/13,62,107,27,21,144,299,48,3,6,5,12,2,0,0,0,1,0,0,0,AUS
43176,1988,Graduation,Together,"$87,679.00",0,0,7/27/13,62,195,73,140,97,392,33,3,7,11,10,4,1,0,1,1,0,1,0,CA
43177,1949,Master,Divorced,"$35,416.00",0,0,6/13/13,62,125,48,200,18,37,51,3,7,1,5,8,0,0,0,0,0,0,0,SA
43178,1946,PhD,Together,"$44,124.00",0,1,2005-11-13,62,45,30,12,183,367,52,3,6,2,5,8,0,0,0,0,0,0,0,SP
43179,1958,PhD,Single,"$50,729.00",1,1,2005-02-13,62,268,59,237,104,265,52,3,6,2,7,6,0,0,0,0,0,0,0,SA
43180,1953,Graduation,Together,"$94,384.00",0,0,2003-04-13,62,8,81,212,32,360,172,3,5,8,5,2,0,1,1,1,0,1,0,SA
43181,1953,Graduation,Together,"$94,384.00",0,0,2003-04-13,62,92,31,93,47,425,172,3,5,8,5,2,0,1,1,1,0,1,0,SP
43182,1990,Graduation,Single,"$34,412.00",1,0,2/13/13,62,98,13,116,194,283,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS
43183,1985,Graduation,Married,"$31,158.00",1,0,1/27/13,62,84,1,98,105,471,5,3,2,0,3,8,0,0,0,0,0,0,0,SP
43184,1951,Graduation,Married,"$34,838.00",1,1,1/19/13,62,4,5,38,72,182,47,3,2,1,4,6,0,0,0,0,0,0,0,CA
43185,1979,Graduation,Married,"$56,775.00",0,1,2001-02-13,62,234,28,60,73,64,35,3,5,8,10,5,0,0,0,0,0,0,0,SP
43186,1949,PhD,Widow,"$54,356.00",0,1,11/19/12,62,102,20,146,96,87,0,3,11,2,8,8,0,0,0,0,0,1,0,SP
43187,1978,PhD,Married,"$72,159.00",0,0,10/29/12,62,142,18,94,0,8,53,3,4,6,10,2,0,0,0,0,0,0,0,SP
43188,1991,Graduation,Single,"$8,028.00",0,0,9/18/12,62,65,87,44,19,180,2,3,0,1,0,19,0,0,0,0,0,0,0,SP
43189,1952,Master,Together,"$55,951.00",0,1,8/23/12,62,55,16,168,51,379,40,3,3,6,11,8,0,1,0,0,1,0,0,SA
43190,1949,PhD,Together,"$67,911.00",0,1,5/22/14,63,124,70,245,90,391,0,3,6,7,11,3,0,0,0,0,0,0,0,SP
43191,1949,PhD,Together,"$67,911.00",0,1,5/22/14,63,281,104,34,193,404,0,3,6,7,11,3,0,0,0,0,0,0,0,GER
43192,1973,PhD,Together,"$20,427.00",1,0,3/24/14,63,316,65,219,201,329,1,3,1,0,2,8,0,0,0,0,0,0,0,SP
43193,1970,PhD,Single,"$32,303.00",0,1,2003-08-14,63,277,13,219,53,65,2,3,1,0,4,5,0,0,0,0,0,0,0,IND
43194,1968,PhD,Married,"$55,954.00",0,1,2003-03-14,63,55,37,229,167,268,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS
43195,1976,PhD,Together,"$49,187.00",0,1,2001-11-14,63,283,32,64,25,203,0,3,1,1,5,2,0,0,0,0,0,0,0,SP
43196,1972,Master,Together,"$49,854.00",1,0,2011-10-13,63,132,75,75,92,435,30,3,6,2,5,6,0,0,0,0,0,0,0,CA
43197,1978,Graduation,Divorced,"$63,693.00",0,1,10/14/13,63,314,20,222,113,329,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
43198,1978,Graduation,Divorced,"$63,693.00",0,1,10/14/13,63,331,8,229,43,455,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
43199,1985,Master,Married,"$19,510.00",2,0,2009-04-13,63,84,46,131,207,493,7,3,1,0,3,7,0,0,0,0,0,0,0,CA
43200,1959,Graduation,Divorced,"$52,332.00",0,0,8/28/13,63,95,79,172,74,65,2,3,3,2,6,4,0,1,0,0,0,0,0,IND
43201,1973,Graduation,Together,"$55,593.00",0,1,8/21/13,63,307,61,150,220,317,106,3,6,6,3,6,1,0,0,0,0,0,0,IND
43202,1949,Graduation,Together,"$54,591.00",0,1,2008-05-13,63,62,58,33,206,191,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS
43203,1949,2n Cycle,Widow,"$74,859.00",0,0,2006-03-13,63,35,69,101,18,206,73,3,6,5,11,3,0,0,0,1,0,0,0,CA
43204,1971,Graduation,Divorced,"$40,851.00",1,1,2/21/13,63,127,76,101,80,497,24,3,1,1,2,7,0,0,0,0,0,0,0,CA
43205,1949,PhD,Married,"$58,607.00",0,1,12/23/12,63,103,48,242,83,320,19,3,2,3,9,8,0,1,0,0,0,0,0,US
43206,1992,Basic,Single,"$7,500.00",1,0,2012-03-12,63,122,97,61,11,220,40,3,3,2,2,9,0,0,0,0,0,0,0,SP
43207,1975,PhD,Single,"$52,614.00",0,1,2012-01-12,63,27,12,242,87,69,38,3,2,4,8,8,0,0,0,0,0,0,0,SP
43208,1975,PhD,Single,"$52,614.00",0,1,2012-01-12,63,176,9,31,108,284,38,3,2,4,8,8,0,0,0,0,0,0,0,ME
43209,1974,Graduation,Married,"$67,445.00",0,1,2008-12-12,63,199,32,47,148,445,11,3,9,6,12,6,0,0,0,0,0,0,0,SP
43210,1974,Graduation,Married,"$67,445.00",0,1,2008-12-12,63,29,46,39,138,396,11,3,9,6,12,6,0,0,0,0,0,0,0,IND
43211,1974,Graduation,Married,"$67,445.00",0,1,2008-12-12,63,16,12,94,92,196,11,3,9,6,12,6,0,0,0,0,0,0,0,AUS
43212,1968,PhD,Married,"$36,778.00",1,1,2008-05-12,63,55,108,78,195,431,4,3,3,0,3,9,0,0,0,0,0,0,0,SP
43213,1983,Graduation,Together,"$39,453.00",1,0,2004-03-14,64,247,110,20,22,178,2,3,2,0,3,6,0,0,0,0,0,0,0,SP
43214,1969,PhD,Together,"$42,731.00",1,0,10/21/13,64,267,83,186,170,117,24,3,4,1,5,5,0,0,0,0,0,0,0,SA
43215,1965,PhD,Single,"$40,760.00",0,1,8/30/13,64,180,109,151,63,292,6,3,2,1,3,6,0,0,0,0,0,0,0,CA
43216,1965,PhD,Married,"$69,969.00",0,0,8/27/13,64,318,34,231,67,317,44,3,4,2,6,3,0,0,1,1,0,1,0,SP
43217,1955,Graduation,Single,"$80,317.00",0,0,8/20/13,64,312,87,59,141,36,57,3,3,4,10,1,0,0,0,0,0,0,0,CA
43218,1957,Master,Together,"$66,636.00",0,0,8/17/13,64,28,99,32,74,57,0,3,3,4,9,1,0,0,0,0,0,0,0,SP
43219,1975,Master,Married,"$54,730.00",0,1,8/15/13,64,18,5,70,217,327,56,3,4,1,8,4,0,0,0,0,0,0,0,SP
43220,1971,Master,Divorced,"$42,835.00",1,1,6/30/13,64,171,87,199,217,363,98,3,6,6,4,6,0,0,0,0,0,0,0,IND
43221,1965,Master,Married,"$53,843.00",0,1,6/27/13,64,256,9,120,24,135,73,3,8,5,3,7,0,0,0,0,0,0,0,SA
43222,1960,Graduation,Married,"$79,530.00",0,0,5/17/13,64,178,108,90,211,98,29,3,4,10,11,2,0,0,0,0,0,0,0,SP
43223,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,53,60,225,41,176,131,3,9,3,9,6,0,0,0,0,0,0,0,SA
43224,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,19,7,102,41,174,131,3,9,3,9,6,0,0,0,0,0,0,0,SP
43225,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,269,23,41,124,33,131,3,9,3,9,6,0,0,0,0,0,0,0,AUS
43226,1983,Master,Married,"$27,100.00",1,0,2004-05-13,64,175,35,237,190,159,10,3,1,0,3,7,0,0,0,0,0,0,0,SP
43227,1983,Master,Married,"$27,100.00",1,0,2004-05-13,64,267,48,48,221,351,10,3,1,0,3,7,0,0,0,0,0,0,0,GER
43228,1976,Master,Single,"$72,309.00",0,0,2003-11-13,64,305,63,57,172,154,0,3,5,6,8,3,0,0,0,1,0,1,0,CA
43229,1959,Graduation,Single,"$50,664.00",1,1,1/16/13,64,101,98,135,134,328,126,3,8,1,6,9,0,0,0,0,0,0,0,SA
43230,1979,Basic,Single,"$20,194.00",1,0,12/17/12,64,249,30,246,83,312,15,3,2,0,3,6,0,0,0,0,0,0,0,SP
43231,1975,PhD,Married,"$76,618.00",0,0,2012-07-12,64,118,19,137,116,181,147,3,3,2,5,1,0,0,0,0,0,0,0,AUS
43232,1974,PhD,Married,"$45,207.00",1,1,2011-10-12,64,110,103,151,21,213,2,3,3,1,6,6,0,1,0,0,0,0,0,SP
43233,1972,Graduation,Married,"$56,721.00",1,1,10/31/12,64,288,74,112,55,29,75,3,4,1,5,6,0,0,0,0,0,0,0,SP
43234,1966,Graduation,Widow,"$27,038.00",0,0,9/18/12,64,26,39,142,86,133,15,3,3,0,3,9,0,0,0,0,0,1,0,SA
43235,1977,Graduation,Single,"$23,763.00",1,0,2008-07-12,64,37,65,165,210,393,6,3,1,0,3,7,0,0,0,0,0,0,0,SP
43236,1975,Graduation,Married,"$37,085.00",1,1,6/26/14,65,215,35,39,95,169,3,3,3,0,3,8,0,0,0,0,0,0,0,IND
43237,1966,Master,Married,"$49,605.00",0,0,6/21/14,65,247,4,67,78,239,8,3,2,1,4,3,0,0,0,0,0,0,0,CA
43238,1971,Graduation,Divorced,"$1,730.00",0,0,5/18/14,65,263,6,165,41,15,1,3,0,0,0,20,0,0,0,0,0,0,0,SP
43239,1995,Graduation,Single,"$34,824.00",0,0,3/26/14,65,52,91,140,217,25,4,3,1,0,2,6,0,0,0,0,0,0,0,US
43240,1995,Graduation,Single,"$34,824.00",0,0,3/26/14,65,210,54,167,42,443,4,3,1,0,2,6,0,0,0,0,0,0,0,SP
43241,1974,Master,Married,"$63,206.00",0,0,3/20/14,65,89,75,190,88,189,26,3,4,3,6,2,0,0,1,0,0,0,0,CA
43242,1972,Graduation,Divorced,"$26,759.00",1,0,2002-07-14,65,311,79,156,83,53,2,3,2,1,3,6,0,0,0,0,0,0,0,AUS
43243,1976,PhD,Divorced,"$55,412.00",1,1,11/22/13,65,301,36,66,198,384,8,3,2,0,3,5,0,0,0,0,0,0,0,CA
43244,1974,Graduation,Together,"$33,590.00",2,1,2011-03-13,65,113,74,49,14,416,2,3,1,0,2,7,0,0,0,0,0,0,0,CA
43245,1971,Graduation,Married,"$70,886.00",1,0,10/14/13,65,211,52,202,47,398,53,3,5,4,4,2,0,0,0,0,0,0,0,SP
43246,1969,Graduation,Single,"$72,679.00",0,1,9/18/13,65,235,59,191,102,22,54,3,4,7,5,1,0,0,0,0,0,0,0,SP
43247,1943,Master,Married,"$65,073.00",0,0,8/20/13,65,258,24,219,42,115,8,3,5,3,5,2,0,0,0,0,0,0,1,SP
43248,1965,Graduation,Married,"$44,300.00",1,1,6/23/13,65,180,54,210,161,335,3,3,1,0,3,6,0,0,0,0,0,0,0,SP
43249,1953,Master,Together,"$56,129.00",0,1,6/20/13,65,282,97,187,190,337,48,3,6,2,10,4,0,0,0,0,0,0,0,CA
43250,1953,Master,Together,"$56,129.00",0,1,6/20/13,65,65,40,178,27,297,48,3,6,2,10,4,0,0,0,0,0,0,0,SP
43251,1971,Graduation,Together,"$38,590.00",1,0,5/15/13,65,61,67,243,59,159,3,3,1,0,2,8,0,0,0,0,0,0,0,SA
43252,1958,2n Cycle,Together,"$53,083.00",1,1,5/15/13,65,270,38,15,20,314,13,3,5,1,5,7,0,1,0,0,0,0,0,IND
43253,1976,2n Cycle,Single,"$79,689.00",0,0,2005-12-13,65,216,107,92,91,136,121,3,4,9,13,2,0,0,0,0,0,0,0,SP
43254,1966,Graduation,Single,"$34,704.00",0,1,4/27/13,65,332,80,35,127,241,5,3,1,0,3,5,0,0,0,0,0,0,0,CA
43255,1962,Graduation,Married,"$65,316.00",1,1,4/24/13,65,27,36,135,224,481,38,3,3,2,5,4,0,0,0,0,0,0,0,SP
43256,1978,PhD,Married,"$41,014.00",1,0,4/22/13,65,280,95,163,2,419,3,3,1,0,2,7,0,0,0,0,0,0,0,SP
43257,1960,Graduation,Together,"$19,740.00",0,1,3/24/13,65,322,2,185,158,31,20,3,1,1,3,5,0,0,0,0,0,0,0,IND
43258,1979,Basic,Together,"$23,724.00",1,0,2001-08-13,65,228,2,224,131,402,14,3,2,0,3,8,0,0,0,0,0,0,0,SP
43259,1969,PhD,Married,"$55,212.00",0,1,11/23/12,65,257,11,204,41,297,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
43260,1969,PhD,Married,"$55,212.00",0,1,11/23/12,65,40,47,15,43,460,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
43261,1955,Graduation,Widow,"$79,800.00",0,0,9/23/12,65,131,13,219,91,176,224,3,5,11,5,3,1,0,1,1,0,1,0,SP
43262,1967,Graduation,Divorced,"$70,647.00",0,1,9/21/12,65,210,93,137,185,466,114,3,4,7,13,2,0,0,0,0,0,0,0,SA
43263,1974,PhD,Married,"$38,410.00",0,0,9/14/12,65,98,5,101,221,42,14,3,5,2,9,6,0,0,0,0,0,1,0,CA
43264,1980,Graduation,Single,"$28,071.00",0,0,8/29/12,65,73,82,148,212,471,44,3,5,1,5,8,0,0,0,0,0,0,0,SP
43265,1969,Graduation,Single,"$54,803.00",0,1,8/21/12,65,119,19,168,200,82,142,3,6,2,9,4,0,0,0,0,0,0,0,SP
43266,1993,Graduation,Single,"$74,293.00",0,0,2005-04-14,66,63,105,20,225,74,81,3,5,4,6,2,0,0,0,0,0,0,0,SP
43267,1993,Graduation,Single,"$74,293.00",0,0,2005-04-14,66,336,44,176,87,200,81,3,5,4,6,2,0,0,0,0,0,0,0,SA
43268,1984,2n Cycle,Married,"$35,684.00",1,0,4/22/14,66,29,62,189,185,414,3,3,1,0,3,6,0,0,0,0,0,0,0,SP
43269,1986,PhD,Together,"$34,320.00",1,0,2/16/14,66,117,64,13,161,301,0,3,1,0,2,8,0,0,0,0,0,0,0,SA
43270,1981,Graduation,Single,"$41,967.00",1,1,11/23/13,66,306,24,178,173,254,15,3,1,0,3,4,0,0,0,0,0,0,0,CA
43271,1976,Master,Married,"$49,681.00",0,2,2011-04-13,66,291,21,215,199,205,21,3,7,1,7,7,0,0,0,0,0,0,0,CA
43272,1976,Master,Married,"$49,681.00",0,2,2011-04-13,66,29,31,155,90,369,21,3,7,1,7,7,0,0,0,0,0,0,0,SA
43273,1970,Graduation,Together,"$53,187.00",1,0,10/26/13,66,36,82,144,161,346,10,3,4,1,6,5,0,0,0,0,0,0,0,SP
43274,1951,Graduation,Together,"$86,610.00",0,0,2009-05-13,66,337,6,23,200,248,53,3,5,6,6,2,0,0,0,0,0,0,0,SP
43275,1985,Graduation,Married,"$70,951.00",0,0,2005-04-13,66,204,105,204,40,144,54,3,3,4,9,1,0,0,0,0,0,0,0,SA
43276,1970,Graduation,Single,"$24,206.00",1,0,2003-08-13,66,169,91,126,5,429,3,3,1,0,3,6,0,0,0,0,0,0,0,SP
43277,1985,Graduation,Married,"$55,357.00",2,0,2/19/13,66,328,33,231,141,320,64,3,6,2,11,5,0,0,0,0,0,0,0,IND
43278,1959,Graduation,Married,"$58,113.00",0,1,1/25/13,66,34,91,13,198,388,84,3,9,2,8,7,0,0,0,0,0,0,1,SP
43279,1984,PhD,Married,"$70,643.00",0,0,10/15/12,66,30,103,181,166,436,33,3,5,8,4,6,0,0,0,0,0,1,0,SP
43280,1985,PhD,Married,"$64,355.00",1,0,8/24/12,66,97,27,162,20,197,153,3,4,3,12,8,0,0,0,0,0,0,0,SP
43281,1959,Master,Together,"$82,576.00",0,0,2008-01-12,66,43,25,80,158,193,18,3,2,4,12,1,0,0,1,0,0,0,0,SA
43282,1972,PhD,Single,"$41,644.00",1,1,2005-09-14,67,65,26,86,196,333,2,3,1,0,3,3,0,0,0,0,0,0,0,SP
43283,1984,Graduation,Married,"$72,570.00",0,0,4/25/14,67,35,77,7,154,269,224,3,4,6,12,1,0,0,0,0,0,0,0,SP
43284,1965,Graduation,Divorced,"$30,630.00",1,1,1/27/14,67,204,29,79,96,465,10,3,2,0,3,7,0,0,0,0,0,0,0,SP
43285,1981,Master,Single,"$22,944.00",1,0,12/23/13,67,278,99,175,200,57,26,3,3,0,3,7,0,0,0,0,0,0,0,SP
43286,1971,PhD,Divorced,"$86,979.00",0,0,2011-07-13,67,257,78,157,7,251,35,3,5,5,5,2,1,0,0,0,0,1,0,SP
43287,1970,Graduation,Single,,1,2,8/23/13,67,193,46,240,189,359,20,3,2,3,10,7,0,1,0,1,0,0,0,SP
43288,1970,PhD,Together,"$82,072.00",0,0,2007-02-13,67,242,14,206,81,73,129,3,3,2,13,1,0,0,0,0,0,0,0,SA
43289,1973,Master,Divorced,"$52,034.00",1,1,5/17/13,67,70,30,194,216,310,73,3,4,2,5,7,0,0,0,0,0,0,0,SP
43290,1993,Graduation,Single,"$72,354.00",0,0,4/17/13,67,203,50,246,83,152,182,3,2,10,6,1,0,0,0,0,0,0,0,SA
43291,1983,Graduation,Together,"$28,427.00",1,0,3/21/13,67,248,65,25,145,395,6,3,2,0,3,8,0,0,0,0,0,0,0,SP
43292,1983,Graduation,Together,"$28,427.00",1,0,3/21/13,67,205,21,103,104,204,6,3,2,0,3,8,0,0,0,0,0,0,0,IND
43293,1969,Master,Single,"$39,858.00",1,0,1/24/13,67,169,77,107,73,24,26,3,2,0,4,6,0,0,0,0,0,1,0,SA
43294,1951,Master,Married,"$67,381.00",0,1,1/15/13,67,71,35,71,30,73,70,3,2,2,9,7,0,1,0,0,0,0,0,SP
43295,1965,Basic,Single,"$23,529.00",0,1,2001-07-13,67,83,80,249,167,116,20,3,1,1,2,6,0,0,0,0,0,0,0,SP
43296,1967,Graduation,Married,"$51,479.00",1,1,12/28/12,67,340,94,41,43,490,65,3,6,3,6,7,0,0,0,0,0,0,0,SP
43297,1975,Graduation,Married,"$76,068.00",0,1,11/29/12,67,221,26,56,28,246,76,3,2,3,4,6,0,1,0,0,1,0,0,GER
43298,1954,Graduation,Single,"$22,507.00",0,0,11/24/12,67,241,12,45,41,14,68,3,10,2,4,9,0,0,0,0,0,0,0,CA
43299,1984,Graduation,Single,"$52,413.00",1,0,2011-03-12,67,318,96,228,61,151,12,3,7,1,7,7,0,0,0,0,0,0,0,SP
43300,1957,Graduation,Together,"$50,116.00",1,1,6/20/14,68,225,72,54,144,288,2,3,1,0,4,5,0,1,0,0,0,0,0,GER
43301,1962,Graduation,Single,"$76,624.00",0,1,5/24/14,68,307,88,9,219,356,66,3,5,10,7,1,1,0,0,0,0,0,0,SP
43302,1953,Graduation,Together,"$34,587.00",1,1,5/16/14,68,73,110,199,56,235,2,3,1,0,3,4,0,0,0,0,0,0,0,GER
43303,1946,PhD,Single,"$62,159.00",0,0,4/28/14,68,256,6,172,22,340,29,3,6,2,10,4,0,0,0,0,0,0,0,US
43304,1965,Graduation,Single,"$66,294.00",0,0,3/17/14,68,350,17,174,205,296,117,3,4,3,5,2,0,0,0,0,0,0,0,SP
43305,1950,PhD,Together,"$5,648.00",1,1,3/13/14,68,59,6,175,102,234,13,3,1,0,0,20,1,0,0,0,0,0,0,US
43306,1984,Graduation,Together,"$37,235.00",1,0,2002-01-14,68,131,16,10,78,78,20,3,1,1,2,4,0,0,0,0,0,0,0,SP
43307,1964,Graduation,Widow,"$85,620.00",0,0,2001-07-14,68,233,46,225,3,254,46,3,3,6,4,1,0,0,0,0,0,1,0,SP
43308,1984,Graduation,Together,"$23,976.00",1,0,12/27/13,68,344,65,212,39,215,25,3,3,1,3,7,0,0,0,0,0,0,0,SA
43309,1987,Master,Single,"$41,020.00",0,0,10/28/13,68,288,69,189,26,24,36,3,3,2,4,3,0,0,0,0,0,0,0,CA
43310,1984,Graduation,Single,"$36,108.00",1,0,10/15/13,68,11,44,52,62,160,47,3,7,1,4,9,1,0,0,0,0,0,0,SA
43311,1951,Master,Divorced,"$57,530.00",0,1,2010-12-13,68,147,93,180,120,205,1,3,1,1,4,1,0,0,0,0,0,0,0,IND
43312,1964,2n Cycle,Married,"$62,905.00",0,1,2009-10-13,68,156,97,66,205,210,59,3,7,2,8,4,0,0,0,0,0,0,0,SP
43313,1945,PhD,Married,"$65,846.00",0,0,5/17/13,68,328,104,97,176,472,81,3,6,3,6,4,0,0,0,0,0,0,0,CA
43314,1977,Graduation,Married,"$34,380.00",1,0,2005-02-13,68,96,76,183,168,256,24,3,4,1,3,8,0,0,0,0,0,0,0,CA
43315,1964,Graduation,Divorced,"$41,638.00",0,1,2/13/13,68,20,88,161,173,143,91,3,5,5,3,8,1,0,0,0,0,0,0,SP
43316,1992,Graduation,Together,"$63,207.00",0,0,1/20/13,68,203,54,179,67,200,70,3,2,3,6,7,0,0,0,1,0,0,0,SP
43317,1950,Graduation,Together,"$28,320.00",0,1,1/14/13,68,65,80,228,91,1,4,3,1,0,3,8,0,0,0,0,0,0,0,SP
43318,1957,Graduation,Married,"$43,140.00",0,1,2001-05-13,68,295,2,91,152,322,11,3,4,1,5,6,0,0,0,0,0,0,0,SP
43319,1971,Graduation,Married,"$52,531.00",0,0,12/30/12,68,118,70,200,47,240,125,3,7,2,10,6,0,0,0,0,0,0,0,SP
43320,1977,Graduation,Divorced,"$40,246.00",1,0,12/19/12,68,16,98,103,96,104,1,3,1,0,2,6,0,0,0,0,0,0,0,GER
43321,1984,Graduation,Together,"$35,196.00",1,0,11/13/12,68,104,17,235,169,433,187,3,6,1,5,8,0,0,0,0,0,1,0,SP
43322,1984,Graduation,Together,"$35,196.00",1,0,11/13/12,68,54,6,166,160,76,187,3,6,1,5,8,0,0,0,0,0,0,0,SP
43323,1985,Graduation,Single,"$70,596.00",0,0,2010-05-12,68,21,106,133,113,9,26,3,3,5,12,2,0,0,0,0,0,0,0,SP
43324,1985,Graduation,Single,"$70,596.00",0,0,2010-05-12,68,88,104,176,66,163,26,3,3,5,12,2,0,0,0,0,0,0,0,SP
43325,1962,PhD,Single,"$52,597.00",0,1,2005-07-14,69,265,49,223,211,184,42,3,6,3,8,5,0,0,0,0,0,0,0,SA
43326,1972,Master,Single,"$42,394.00",1,0,3/23/14,69,37,103,103,130,82,4,3,1,0,3,7,0,0,0,0,0,0,0,GER
43327,1969,Graduation,Single,"$81,657.00",0,0,1/22/14,69,136,37,103,12,342,50,3,3,4,8,1,0,0,0,0,0,0,0,SP
43328,1960,PhD,Married,"$49,154.00",1,1,2011-03-13,69,257,56,32,215,45,71,3,4,1,8,6,0,0,0,0,0,0,0,SP
43329,1952,Graduation,Together,"$34,074.00",1,1,7/13/13,69,178,75,178,173,471,67,3,3,3,3,6,1,0,0,0,0,0,0,SP
43330,1989,Graduation,Married,,0,0,2006-03-13,69,18,27,210,213,398,61,3,6,5,12,3,0,1,0,1,0,0,0,SP
43331,1955,Master,Divorced,"$70,638.00",0,0,2006-01-13,69,175,109,124,56,453,63,3,4,5,10,3,0,1,0,0,0,0,0,SA
43332,1978,Graduation,Married,"$38,136.00",1,0,4/22/13,69,262,51,202,114,416,33,3,3,1,2,8,1,0,0,0,0,0,0,US
43333,1973,Graduation,Married,"$67,432.00",0,1,3/29/13,69,339,30,81,189,170,170,3,8,5,4,4,0,0,0,0,0,0,0,AUS
43334,1951,Graduation,Together,"$40,689.00",0,1,3/18/13,69,324,37,34,112,336,99,3,7,1,5,8,0,0,0,0,0,0,0,US
43335,1951,Graduation,Together,"$40,689.00",0,1,3/18/13,69,340,110,125,10,5,99,3,7,1,5,8,0,0,0,0,0,0,0,SP
43336,1983,Graduation,Single,"$101,970.00",0,0,2003-12-13,69,62,47,4,70,294,168,3,6,8,13,2,0,1,1,1,0,1,0,CA
43337,1972,PhD,Married,"$44,325.00",0,1,2003-07-13,69,167,42,201,68,383,5,3,8,2,7,8,0,1,0,0,0,0,0,CA
43338,1948,PhD,Married,"$61,467.00",0,2,2012-09-12,69,46,22,232,83,300,49,3,5,2,10,5,0,0,0,0,0,0,0,SP
43339,1975,Graduation,Married,"$48,178.00",1,1,10/28/12,69,151,108,87,106,186,38,3,5,1,4,8,0,0,0,0,0,0,0,SP
43340,1980,Basic,Married,"$16,005.00",1,0,8/14/12,69,138,9,31,125,488,47,3,2,1,2,8,0,0,0,0,0,0,0,CA
43341,1973,Graduation,Married,"$79,593.00",0,0,2005-12-14,70,328,39,91,135,23,145,3,5,6,7,2,0,0,1,0,0,0,0,GER
43342,1973,Graduation,Married,"$79,593.00",0,0,2005-12-14,70,317,105,100,124,373,145,3,5,6,7,2,0,0,1,0,0,0,0,SP
43343,1959,Graduation,Married,"$61,180.00",0,1,4/23/14,70,205,6,50,145,392,218,3,5,5,6,3,1,0,0,0,0,0,0,SP
43344,1989,Graduation,Single,"$64,449.00",1,0,2/18/14,70,57,98,238,64,183,70,3,5,3,12,4,0,0,0,0,0,0,0,SP
43345,1963,Graduation,Married,"$77,437.00",0,0,11/26/13,70,139,87,168,143,433,29,3,4,5,13,1,0,0,1,0,0,0,0,SP
43346,1976,Graduation,Married,"$17,649.00",1,0,2011-12-13,70,3,50,194,165,327,1,3,3,0,3,8,0,0,0,0,0,0,0,US
43347,1954,Graduation,Together,"$53,103.00",0,1,2009-12-13,70,241,106,109,206,184,195,3,10,6,7,7,1,0,0,0,0,0,0,SA
43348,1971,Graduation,Together,"$71,819.00",0,1,8/28/13,70,81,30,95,114,33,168,3,3,3,5,6,0,1,1,0,0,0,0,SP
43349,1971,Master,Divorced,"$74,290.00",0,1,2008-12-13,70,220,92,67,188,438,12,3,10,8,10,6,0,1,0,1,0,0,0,SP
43350,1951,Graduation,Single,"$72,282.00",0,0,7/19/13,70,340,88,163,212,157,153,3,5,7,9,7,0,0,0,0,0,1,0,SP
43351,1951,Master,Together,"$47,352.00",0,1,2004-11-13,70,170,28,46,225,6,15,3,6,1,5,7,0,0,0,0,0,0,0,SP
43352,1951,Master,Together,"$47,352.00",0,1,2004-11-13,70,219,107,78,199,397,15,3,6,1,5,7,0,0,0,0,0,0,0,AUS
43353,1961,Graduation,Single,"$46,524.00",0,1,2004-05-13,70,1,89,229,31,149,52,3,1,1,5,3,0,0,0,0,0,0,0,CA
43354,1976,Graduation,Together,"$50,200.00",1,1,2004-03-13,70,80,74,124,203,258,64,3,7,1,5,8,0,0,0,0,0,0,0,SP
43355,1990,Graduation,Married,"$18,222.00",0,0,12/31/12,70,341,110,205,14,198,14,3,2,0,3,8,0,0,0,0,0,0,0,SP
43356,1952,PhD,Married,"$77,610.00",0,1,10/29/12,70,308,51,124,180,466,16,3,4,7,4,7,0,0,0,0,0,0,0,AUS
43357,1970,PhD,Married,"$38,097.00",1,1,10/15/12,70,121,77,175,130,456,69,3,3,2,2,7,1,0,0,0,0,1,0,SA
43358,1968,PhD,Married,"$44,377.00",1,1,2010-05-12,70,99,53,35,58,358,10,3,5,1,5,8,0,0,0,0,0,0,0,SA
43359,1981,Graduation,Single,"$58,684.00",0,0,6/16/14,71,240,1,172,206,172,85,3,5,3,12,2,0,1,0,0,0,0,0,SA
43360,1965,Graduation,Married,"$66,480.00",1,1,5/31/14,71,3,96,114,184,356,6,3,4,1,7,4,0,0,0,0,0,0,0,SP
